timestamp_utc,action,original_path,archive_path,sha256_before,reason,sha256_after
2026-09-14T13:01:10Z,copied_before_edit,src/research/provenance.py,archive/research_framework_phase1a_provenance_2026-09-14/src/research/provenance.py,c872d72322172f87466e1cea4dba9dfc91fb854162cd8bf7d0718f5cabce069d,pre-edit snapshot: add shared git_commit/sha256_file/utc helpers (Phase 1 dedup target),
2026-09-14T13:03:35Z,copied_before_edit,scripts/research/qualify_zone_topk.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_zone_topk.py,6c7f5074eaeb6264a348212a2cf26d5f8905148a74d7f77159521b4f69527bf7,pre-edit snapshot: Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,
2026-09-14T13:03:35Z,copied_before_edit,scripts/research/transition_information.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/transition_information.py,c8635f7bd0289635a9e010602f061c895b65c245d23b88cded6315eab5c964b9,pre-edit snapshot: Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,
2026-09-14T13:03:35Z,copied_before_edit,src/research/cli.py,archive/research_framework_phase1a_provenance_2026-09-14/src/research/cli.py,4b470268a74efb9e9f502fad7cd0a2ab95fd70363407ea81f5a55ca2dfd9a4fb,pre-edit snapshot: Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_carry.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_carry.py,cabbd275f87ffb68c10c09b53b47e74523b9979cf69de8cb1db71d816b3195f6,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,6fa21f56dd75f9dcd6f85a5c6c21c087be3bcd47677d5fcd3fbb17e5faa6feab
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_cross_sectional.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_cross_sectional.py,675bcf1894217b5e355c8a94a5ef569fc4afd11a51293de8e8d42ae4afab439a,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,e8327b5342829474a1f21f1daaaad2be7dd72a19e6d0e556eeb1819bb4956809
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_fx_metals.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_fx_metals.py,7a46c13b0f93f05e96762b19f87988dc736fc7f27e18ba5740a2cdfa1402d9a7,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,8ce5de24862036c21c90046e29cd42615c33853518f72233d27cf697b3e07e3d
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_harvest.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_harvest.py,213833374a8e51028d9f1cc107cf01860900dc3781cc8c199966bad6ae5db545,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,77a80847e30fd5bfe9cb523dcd7efbd4034ad720413da8bdd67eaf3ee30cfc1e
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_htf.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_htf.py,fc4e809cca1aa3a2bda9c4411cad9d771a44819ff46be9eff64a012f5b410f7e,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,6514b0e4811c23d7f90f3c2498e66f4d2235fe6ed82cc687f3a5720e8bf3fc56
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_m5_straddle.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_m5_straddle.py,6600739e38069c7a031de10a7d7d18ac9cbd79271a7af34bfdbd65bbb8b38f79,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,eeab98e1473fdf3df46c1fce90f9c7a1802c85135372cf813e6805e4a50a8ef3
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_majors.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_majors.py,a922aa924cd5aa8499ff0103c4acdcabd30327f45ccef9f87222c3363dd1b3c2,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,2c5b2582181ff3dd2ef51be1c51f3fae2963120c8491f2d652754e57ffac389a
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_regime_conditioning.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_regime_conditioning.py,a6041ef2ff20bb65a06b199d438defc955440047e3f0d4e2c1eab2a78341883c,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,1c9b9805b17a8a7ed14d2cef44ec12541dc44267cfa56f8ed2faa56fe1a22916
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_regime_transition.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_regime_transition.py,a4296a976aae1e72028c27370cc2c5a654c02b8093247632bdba6063ea82ad11,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,297bae461eb86456cf34ccc092f4dd5fafe2febbe34ef0294053e66a9c25430f
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_transitions.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_transitions.py,d768ef2905676b9df182bdc861b8fb1659a83c5d4c9d07d5c980a7788caf247a,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,fc49da16736518058d04cb243d8c8fadaf724d283ac3a0c6e4253448017fe87a
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_weekly_sweep.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_weekly_sweep.py,a842ff3862387aeff543d15f04f35f20a273b2eb49aa7ee46f9c4e376f67bceb,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,6e20d610ada611f6b649319dd9ae852b5a77dcc3ca3ec2788be0410b12a00c2d
2026-09-14T13:03:36Z,edited_in_place,scripts/research/qualify_zone_topk.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/qualify_zone_topk.py,6c7f5074eaeb6264a348212a2cf26d5f8905148a74d7f77159521b4f69527bf7,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,c3c83f0dd32fb5d15d50e9e6b75bfbd8f8e344e9ad681e842a54ed691df9439c
2026-09-14T13:03:36Z,edited_in_place,scripts/research/transition_information.py,archive/research_framework_phase1a_provenance_2026-09-14/scripts/research/transition_information.py,c8635f7bd0289635a9e010602f061c895b65c245d23b88cded6315eab5c964b9,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,691a63774120c8373a3e543eb17568e50e109f39831323004d5581b949ecf708
2026-09-14T13:03:36Z,edited_in_place,src/research/cli.py,archive/research_framework_phase1a_provenance_2026-09-14/src/research/cli.py,4b470268a74efb9e9f502fad7cd0a2ab95fd70363407ea81f5a55ca2dfd9a4fb,Phase 1a dedup: private _git_commit (variant 9b89feee8d) replaced by same-named import of research.provenance.git_commit; call sites unchanged,ae78ac6a67c018585170cc8b2392b6edf4f99496ae62d9cb2c32b31c9f783aad
