timestamp_utc,action,original_path,archive_path,sha256_before,reason,sha256_after
2026-09-14T13:08:38Z,copied_before_edit,scripts/analysis/semantic_layer_validation.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/semantic_layer_validation.py,eea250ac639d199c81c059c30b39da352e5d4cbd1acd5b2c6c8e7eb3bcf54aae,"pre-edit snapshot: Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",
2026-09-14T13:08:38Z,copied_before_edit,scripts/analysis/xauusd_corpus_timestamp_gap_analysis.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/xauusd_corpus_timestamp_gap_analysis.py,b55462e0ce36ef5093d7fdefc5052acf3c73dd0434f6b8d921cea662acbaa740,"pre-edit snapshot: Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",
2026-09-14T13:08:38Z,copied_before_edit,scripts/analysis/xauusd_excel_feature_state_trace.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/xauusd_excel_feature_state_trace.py,a3cae525342cfc2d720f6c08414240ff4c15a42bb51f2dc44953163c1ff2ae76,"pre-edit snapshot: Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",
2026-09-14T13:08:38Z,copied_before_edit,scripts/research/mc_cpr_l0_residual_harness.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/research/mc_cpr_l0_residual_harness.py,8be8accb075ca8021ae031cd8000259cbd12f8a65aa42ed84a8a5876ab2d441e,"pre-edit snapshot: Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",
2026-09-14T13:08:38Z,copied_before_edit,scripts/research/xauusd_episode_semantic_reconstruction.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/research/xauusd_episode_semantic_reconstruction.py,33a54b2297c0c497b5e47b1bf421e8b7852eabb1a00649c972599a0dfe185172,"pre-edit snapshot: Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/blind_label_sample.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/blind_label_sample.py,0459ebb510c91675e192565331b876877c441d15166049c2c45aae8a20e6fd89,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",770cadc7d89aa72cb908969e46e3b7223119423a9a49c1bfbb891290d6519373
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/crt_xauusd_runtime_trace.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/crt_xauusd_runtime_trace.py,94af8af3441e008bd57d86c98dc694c9a72712960c6be2cb8b3ece5fa47dbed3,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",626764891dd8b0217291b9256cae2bbb5b14d4b3c491f24f44da304d6af493d2
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/feature_trace_report.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/feature_trace_report.py,da65a5d1676ebf756063a1a1a013f9dd217ec35e0292ebd93606736be488e9bc,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",e53f924492d20a3a0d72e7bcedf50300ad2fc406cc0ebe52465af29ac683c012
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/implementation_model_validation_xauusd.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/implementation_model_validation_xauusd.py,575d15eb345ee7a881503575a0abc3405b223fc94e2d63d9c8eab877fce99c15,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",7e5474b814596bf8cf37b81d63c9feb2f5ca5b80133f6ebe84b01794219117cb
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/mature_semantic_audit.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/mature_semantic_audit.py,99634cbbb7daab66005ce580c4c0e64023c38f14e09d5b7f95ddad404ca25668,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",e0a838359c3ae49ad5304494097b1904e20dc0db6cf4ded107e397f323baeea3
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/mother_range_inside_close.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/mother_range_inside_close.py,9dd616fa0c4d1e049fb588bf28c2a40b655a7144427e2fead20fbe16f7bc0de3,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",a569c7267f35c71442d112c559062d2733fb28fa8318bf8d75c4860ef0311f9c
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/phase1_resolver_replay_evidence.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/phase1_resolver_replay_evidence.py,7cbf8699c4a02893c91b93c4f929484bd73aeb75b21352456647e317b446d74d,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",65eb4cf9b59c98e7a328f23528e260a9d41c3cfd143921727ac0f8c7a05b0854
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/phase1_resolver_replay_sample_acquisition.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/phase1_resolver_replay_sample_acquisition.py,62a259e0eed45fc32efa1dec41d86718f9972e7d9570015d677fe085f301f3a1,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",79c02b19dfc3f428af20d7699a21111a895734252a50dff8ba755888e430873a
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/phase1_shadow_memory_subsystem_probe.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/phase1_shadow_memory_subsystem_probe.py,54f570baafd819565e5cf2910f2e74b450ea2bae2a0499f39cd5df8e7cc6ff8f,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",d2d8fef874793e63852e162bc1021d2d71c57d19363134b5d6a49db802d47a70
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/run_gaussian_xauusd_2m.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/run_gaussian_xauusd_2m.py,84a9e3183b4c6540606db08534615b9f5b8387eda83b071fabdf9228359991f3,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",de76b2324a113a7fc666dfe8908193110213244d5575b8355adc559fca096cd4
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/semantic_layer_validation.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/semantic_layer_validation.py,eea250ac639d199c81c059c30b39da352e5d4cbd1acd5b2c6c8e7eb3bcf54aae,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",be8a7c6aca8fcc603b435f244b54b095224d3eb336d677afe7f6b60e9b7915ae
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/xauusd_corpus_timestamp_gap_analysis.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/xauusd_corpus_timestamp_gap_analysis.py,b55462e0ce36ef5093d7fdefc5052acf3c73dd0434f6b8d921cea662acbaa740,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",2cafc4a5eff06f463eaecf65796d8ecb9255e276c13bc9a47e217933193f9a8e
2026-09-14T13:08:39Z,edited_in_place,scripts/analysis/xauusd_excel_feature_state_trace.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/analysis/xauusd_excel_feature_state_trace.py,a3cae525342cfc2d720f6c08414240ff4c15a42bb51f2dc44953163c1ff2ae76,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",06cc4baa2f231e54c60d7b58620d995f20db2540f4aa4c43ad0690b8d8603fa2
2026-09-14T13:08:39Z,edited_in_place,scripts/research/mc_cpr_l0_residual_harness.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/research/mc_cpr_l0_residual_harness.py,8be8accb075ca8021ae031cd8000259cbd12f8a65aa42ed84a8a5876ab2d441e,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",5bddba4631d43aedf4bde926d6accca78153f1d09e180aed78cd216f41eacd34
2026-09-14T13:08:39Z,edited_in_place,scripts/research/xauusd_episode_semantic_reconstruction.py,archive/research_framework_phase1c_provenance_2026-09-14/scripts/research/xauusd_episode_semantic_reconstruction.py,33a54b2297c0c497b5e47b1bf421e8b7852eabb1a00649c972599a0dfe185172,"Phase 1c dedup: private _sha256/_sha256_file (streaming 1MiB SHA-256, variant 58ea5a0042) -> same-named import of research.provenance.sha256_file; call sites unchanged",c9b71d85c5000780ff4f27a6ace466a939b6787d42b6630cf27841db081627ca
