timestamp_utc,action,original_path,archive_path,sha256_before,reason,sha256_after
2026-09-14T13:10:00Z,copied_before_edit,scripts/research/xauusd_gaussian_econ_units.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/xauusd_gaussian_econ_units.py,4a78a7958be57e4c06b6cf0dbabc2170026469e793dabf8850c5d84780207961,"pre-edit snapshot: Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",
2026-09-14T13:10:00Z,copied_before_edit,scripts/research/xauusd_gaussian_m4_qualify.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/xauusd_gaussian_m4_qualify.py,808d451d1c8ce324c3fafeedc88ebe6215fadb6960a53f4534b836aac5ee0e28,"pre-edit snapshot: Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/phase1_shadow_create_economic_census.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/phase1_shadow_create_economic_census.py,55d660435c9c17feff35ef2cc58d9e22e1aeba66d65af775fcced498ba07bace,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",788752410fca770ee7d45fa0bcb135fe7215b1e8dd78bc60692c6174e5e333ca
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/run_crt_local_math_parity_audit.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/run_crt_local_math_parity_audit.py,b5075a34387f7814e821802691136bb2bfc20f30c47c8e98ef1bd0e10ba52680,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",bef3514287bb8f7bdaffa8f3f4395aa3bee6497dd81d5f87d169af52bc737c77
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/run_msip_shadow.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/run_msip_shadow.py,05bbdb7ada5ef1acd09e68f249e0296d80665f349a3c2823a06811586b3dace3,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",3c33a3f82cb74898cfd5cf2ccc9fe4cba4606d1fab8dfd11cc2d6691d689d56b
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/run_rr_xauusd_2m.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/run_rr_xauusd_2m.py,e67d7e6f879fe8e40aecb9e37ad37516e38e9f9fb366a85b429e24a0437599fb,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",9e8f23e965bf0c530db70ef79f3376fe55ce830726474989d518d2565dbbdd36
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/run_zonegate_xauusd_2m.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/run_zonegate_xauusd_2m.py,c27ffd024b06fbcd45758f38a537af2f53d9cab3956c7baccec185f0cf9499c2,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",2b23d549956cea398cf1becd832bd60620632e2ab9740872ea9b54a71ab491cb
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/shadow_cross_range_restoration_probe.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/shadow_cross_range_restoration_probe.py,55d468a86890d9f27bfd47f6c8e27839ee09954374047e9ebf4a82693dfd83f1,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",e5f0df62517a308900c5e4dd5f7e96675a71462ace6a294d3b7b83f4b0ddf0ab
2026-09-14T13:10:00Z,edited_in_place,scripts/analysis/soft_conf_ema_double_update_probe.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/analysis/soft_conf_ema_double_update_probe.py,9732a68461d00c0a3a9a657c58aca3fc9a030b246b609910becf7e293471983d,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",df370dc954ac4e14e28626d23984cdfd78eb06c6a4e0a0a5c0b0b777ba6d1295
2026-09-14T13:10:00Z,edited_in_place,scripts/research/h_rr_threshold_001.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/h_rr_threshold_001.py,2eaa779994be5e397a552402321e8b0e43f6d4816c3c707ce3699bd82781c9ae,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",a0b471a3b6584986d4d8aac0713f3d55a8b5c6eb3a7f2365e06188f84bb92ae2
2026-09-14T13:10:00Z,edited_in_place,scripts/research/run_h_msip_001.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/run_h_msip_001.py,cce4dbb1c04bf23fc74c81190b038bdb512f4eb5ffccc31ba1f3ed4a62bce843,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",7b80f2ba23aad8ceec29db7340ab2dcc7a7b197e7113eb5c32d29d1ba423fc1e
2026-09-14T13:10:00Z,edited_in_place,scripts/research/run_xau_metals_protocol_v1.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/run_xau_metals_protocol_v1.py,dde30ca51f92d1f2be705c994d0899c12003b90ccaa29de3d8f251111e6425c9,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",661d08a00e74768ef71d1180436cdb54cc6230187686b12baf230503aaae5c3f
2026-09-14T13:10:00Z,edited_in_place,scripts/research/visual_state_sample.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/visual_state_sample.py,903594c4263f78e9336c901e63505e355f2a3977d7accff49abd5a76d7098125,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",21039480af55a74edbd9360f94c5f6afe7aec2dabed99bf014663bb69eec5638
2026-09-14T13:10:00Z,edited_in_place,scripts/research/xauusd_gaussian_econ_ledger.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/xauusd_gaussian_econ_ledger.py,0418331849ee1079cecc9acd5f842823b6c54ba1fcb2e0b7e8198d0902398873,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",2703f38314628e4e6ef35d71aa79be83200ed83acca82fe354280fa7ae57ce50
2026-09-14T13:10:00Z,edited_in_place,scripts/research/xauusd_gaussian_econ_units.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/xauusd_gaussian_econ_units.py,4a78a7958be57e4c06b6cf0dbabc2170026469e793dabf8850c5d84780207961,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",b7053567bd0891b30afb7f0e80b619a7d7ca1c61f34a72c9799561df4660587e
2026-09-14T13:10:00Z,edited_in_place,scripts/research/xauusd_gaussian_m4_qualify.py,archive/research_framework_phase1d_provenance_2026-09-14/scripts/research/xauusd_gaussian_m4_qualify.py,808d451d1c8ce324c3fafeedc88ebe6215fadb6960a53f4534b836aac5ee0e28,"Phase 1d dedup: private _sha256_file / _sha (streaming 1MiB SHA-256, variants 58ea5a0042/88dc0288cd/5b64ee474a/6ac2da0004) -> research.provenance.sha256_file; private _utc (variant c87b462e43) -> research.provenance.utc_stamp_compact; same-named imports, call sites unchanged",0d962b69b1b2b48c7b94dc3659ba5e1c2a92d398e3a36f7ad7248c1acaa798c4
